time,high,low,close,volume
2019-06-20 06:00:00,46.048,45.666,45.668,114525
2019-06-20 05:00:00,45.85,45.6,45.85,23580
2019-06-19 20:00:00,45.476,45.324,45.392,26715
2019-06-19 19:00:00,45.476,45.3,45.422,55385
2019-06-19 18:00:00,45.48,45.286,45.286,18800
2019-06-19 17:00:00,45.48,45.286,45.48,311425
2019-06-19 16:00:00,45.45,45.082,45.266,4360750
2019-06-19 15:00:00,45.54,44.902,45.0564,5451905
2019-06-19 14:00:00,45.24,44.906,45.21618,2134095
2019-06-19 13:00:00,45.252,45.014,45.098,1521105
2019-06-19 12:00:00,45.446,45.07,45.16202,3135455
2019-06-19 11:00:00,45.554,44.918,45.382,7445810
2019-06-19 10:00:00,45.298,44.212,44.9358,7385505
2019-06-19 09:00:00,45.3,44.84,44.99998,104420
2019-06-19 08:00:00,45.3,44.832,45.06,170920
2019-06-19 07:00:00,45.2,45.072,45.2,7475
2019-06-19 06:00:00,45.2,45.08,45.2,5590
2019-06-19 05:00:00,45.364,45.05,45.12,29800
2019-06-18 20:00:00,45.04,44.96,45.04,48350
2019-06-18 19:00:00,45.04,44.89,45.04,15640
2019-06-18 18:00:00,45.4,44.88,44.9,58485
2019-06-18 17:00:00,45.0,44.91,44.934,739555
2019-06-18 16:00:00,45.398,44.92,44.948,5665130
2019-06-18 15:00:00,45.5,44.72,45.35026,5427280
2019-06-18 14:00:00,45.492,44.512,45.47648,6369285
2019-06-18 13:00:00,45.926,44.928,45.26984,8672985
2019-06-18 12:00:00,46.168,45.3,45.32992,8573210
2019-06-18 11:00:00,46.688,46.068,46.15016,11311975
2019-06-18 10:00:00,46.948,45.514,46.542,14853435
2019-06-18 09:00:00,46.196,45.8,46.02,487705
2019-06-18 08:00:00,46.2,45.74,46.08,236710
2019-06-18 07:00:00,46.012,45.768,46.01,92285
2019-06-18 06:00:00,45.998,45.614,45.9,65780
2019-06-18 05:00:00,45.7,45.0,45.7,56200
2019-06-17 20:00:00,45.2,45.1,45.1,28310
2019-06-17 19:00:00,45.116,45.006,45.116,17475
2019-06-17 18:00:00,45.116,44.988,45.116,37095
2019-06-17 17:00:00,45.016,44.916,45.01,195630
2019-06-17 16:00:00,45.234,44.78628,45.006,8521730
2019-06-17 15:00:00,45.4,45.048,45.17046,5817615
2019-06-17 14:00:00,45.28,44.67,45.18036,4797495
2019-06-17 13:00:00,44.972,44.642,44.722,4136015
2019-06-17 12:00:00,45.312,44.54,44.67,11022465
2019-06-17 11:00:00,45.06034,43.77668,44.8193,16534525
2019-06-17 10:00:00,44.1,42.83,43.892,7784150
2019-06-17 09:00:00,43.24,42.82,42.834,190830
2019-06-17 08:00:00,43.2,42.97,42.98,68215
2019-06-17 07:00:00,43.114,43.106,43.106,2400
2019-06-17 06:00:00,43.3,43.176,43.23,31930
2019-06-17 05:00:00,43.306,43.1,43.306,13480
2019-06-14 20:00:00,43.016,42.966,42.998,45215
2019-06-14 19:00:00,42.994,42.942,42.99,5920
2019-06-14 18:00:00,42.998,42.912,42.952,9285
2019-06-14 17:00:00,42.998,42.87,42.996,376170
2019-06-14 16:00:00,43.048,42.7,42.984,5109500
2019-06-14 15:00:00,42.802,42.4662,42.752,3002085
2019-06-14 14:00:00,42.99,42.382,42.566,5477685
2019-06-14 13:00:00,42.684,42.16748,42.39,4735245
2019-06-14 12:00:00,43.19,42.604,42.61,3935675
2019-06-14 11:00:00,43.33,42.432,43.152,8570280
2019-06-14 10:00:00,42.84,42.014,42.5,5055345
2019-06-14 09:00:00,42.138,41.824,42.086,251895
2019-06-14 08:00:00,42.15,41.872,42.1,120915
2019-06-14 07:00:00,42.062,41.964,41.964,11450
2019-06-14 06:00:00,42.178,42.112,42.112,6800
2019-06-14 05:00:00,42.644,42.15,42.2,23510
2019-06-13 20:00:00,42.594,42.472,42.496,45645
2019-06-13 19:00:00,42.63,42.356,42.592,82075
2019-06-13 18:00:00,42.75,42.63,42.66,24040
2019-06-13 17:00:00,42.92606,42.64,42.75,211215
2019-06-13 16:00:00,42.796,42.348,42.778,5916280
2019-06-13 15:00:00,42.548,42.284,42.404,2250990
2019-06-13 14:00:00,42.574,42.21,42.522,2598865
2019-06-13 13:00:00,42.69,42.35,42.384,3374735
2019-06-13 12:00:00,42.76308,42.164,42.444,6481800
2019-06-13 11:00:00,42.98,42.254,42.55,9102155
2019-06-13 10:00:00,42.808,41.50206,42.798,9800555
2019-06-13 09:00:00,42.34998,41.956,42.18,239235
2019-06-13 08:00:00,42.4,42.186,42.19,114745
2019-06-13 07:00:00,42.21,42.198,42.198,13740
2019-06-13 06:00:00,42.312,42.08,42.312,22150
2019-06-13 05:00:00,42.464,41.96,42.14,23810
2019-06-12 20:00:00,42.036,41.948,41.96,31140
2019-06-12 19:00:00,41.96,41.9,41.96,13040
2019-06-12 18:00:00,41.99,41.9,41.9,28710
2019-06-12 17:00:00,42.09942,41.72,42.0,633115
2019-06-12 16:00:00,42.248,41.8,41.84346,7476645
2019-06-12 15:00:00,42.488,41.8,42.2,7601510
2019-06-12 14:00:00,42.902,42.27038,42.46,5633110
2019-06-12 13:00:00,42.98,42.236,42.838,6758320
2019-06-12 12:00:00,42.866,42.068,42.309,9129905
2019-06-12 11:00:00,43.584,42.1,42.478,19871305
2019-06-12 10:00:00,44.77,43.14,43.256,16351185
2019-06-12 09:00:00,45.29,44.4,44.6,894075
2019-06-12 08:00:00,45.25,44.676,45.05,865055
2019-06-12 07:00:00,44.668,44.45,44.668,39395
2019-06-12 06:00:00,44.542,44.23,44.496,86130
2019-06-12 05:00:00,45.062,44.284,44.3,100025
2019-06-11 20:00:00,45.116,44.7,45.062,399270
2019-06-11 19:00:00,45.748,44.27,44.85,1609475
2019-06-11 18:00:00,44.37552,43.4,44.3,528905
2019-06-11 17:00:00,43.42,43.28,43.42,252600
2019-06-11 16:00:00,43.54,43.216,43.42,8418625
2019-06-11 15:00:00,43.38382,43.056,43.3298,4445895
2019-06-11 14:00:00,43.286,42.782,43.267,4381020
2019-06-11 13:00:00,43.138,42.7,42.83002,4436935
2019-06-11 12:00:00,43.5,42.728,43.05,7816495
2019-06-11 11:00:00,44.096,43.12,43.416,13266510
2019-06-11 10:00:00,44.18,43.30202,43.733,11049355
2019-06-11 09:00:00,43.856,43.08,43.812,498100
2019-06-11 08:00:00,43.68,43.06,43.4,325290
2019-06-11 07:00:00,43.268,43.062,43.1,50050
2019-06-11 06:00:00,43.26,43.2,43.26,3880
2019-06-11 05:00:00,43.3,43.198,43.2,9855
2019-06-10 20:00:00,43.1,42.94,43.05,69560
2019-06-10 19:00:00,42.996,42.848,42.94,26870
2019-06-10 18:00:00,42.998,42.82,42.99598,41840
2019-06-10 17:00:00,43.0,42.576,42.88,582185
2019-06-10 16:00:00,42.65,42.41,42.576,6171215
2019-06-10 15:00:00,42.63,42.1,42.602,4803665
2019-06-10 14:00:00,42.79398,42.41,42.465,5429105
2019-06-10 13:00:00,43.24,42.586,42.63374,5134540
2019-06-10 12:00:00,43.388,42.966,43.22712,7315405
2019-06-10 11:00:00,43.144,42.62,43.12164,9677350
2019-06-10 10:00:00,42.844,41.802,42.818,10775715
2019-06-10 09:00:00,42.048,41.10002,41.92002,788025
2019-06-10 08:00:00,41.378,41.12,41.3,86705
2019-06-10 07:00:00,41.34,41.15,41.3,32835
2019-06-10 06:00:00,41.364,41.248,41.34,20880
2019-06-10 05:00:00,41.4,41.026,41.36,50150
2019-06-07 20:00:00,40.86,40.802,40.832,58900
2019-06-07 19:00:00,40.88,40.834,40.86,23665
2019-06-07 18:00:00,40.91,40.84,40.844,44040
2019-06-07 17:00:00,40.976,40.86,40.888,673520
2019-06-07 16:00:00,40.972,40.6998,40.878,11660270
2019-06-07 15:00:00,41.37,40.808,40.858,9192650
2019-06-07 14:00:00,41.564,41.15,41.318,6219075
2019-06-07 13:00:00,41.774,41.24,41.436,10469815
2019-06-07 12:00:00,42.162,41.148,41.39274,13552780
2019-06-07 11:00:00,42.16876,41.586,42.134,14357280
2019-06-07 10:00:00,41.948,40.822,41.832,11728690
2019-06-07 09:00:00,41.6862,40.752,40.992,481155
2019-06-07 08:00:00,41.68,41.226,41.342,231560
2019-06-07 07:00:00,41.646,41.558,41.6,50290
2019-06-07 06:00:00,41.63,41.618,41.63,5900
2019-06-07 05:00:00,41.622,41.488,41.618,10215
2019-06-06 20:00:00,41.3,41.15,41.28,42995
2019-06-06 19:00:00,41.192,41.062,41.122,25940
2019-06-06 18:00:00,41.19,39.318,41.19,37005
2019-06-06 17:00:00,41.19,41.014,41.1,211555
2019-06-06 16:00:00,41.446,40.94322,41.216,12167770
2019-06-06 15:00:00,41.404,40.856,40.96,7108920
2019-06-06 14:00:00,41.31374,40.678,40.994,8233115
2019-06-06 13:00:00,41.7,41.158,41.192,9631905
2019-06-06 12:00:00,42.2,41.43,41.614,18354980
2019-06-06 11:00:00,41.788,40.46,41.474,21495230
2019-06-06 10:00:00,41.398,40.36,40.512,20941355
2019-06-06 09:00:00,41.0,40.12,40.78,1323475
2019-06-06 08:00:00,40.3,40.1,40.164,281780
2019-06-06 07:00:00,40.54,40.23,40.23,200395
2019-06-06 06:00:00,40.4,39.9,40.204,66465
2019-06-06 05:00:00,40.07,39.6,40.07,48930
2019-06-05 20:00:00,39.178,38.88,39.116,34750
2019-06-05 19:00:00,39.23,38.76,38.9,80355
2019-06-05 18:00:00,39.318,39.24,39.24376,28360
2019-06-05 17:00:00,39.384,39.27,39.31,438150
2019-06-05 16:00:00,39.512,39.176,39.3354,9699215
2019-06-05 15:00:00,39.246,38.892,39.182,3881585
2019-06-05 14:00:00,39.274,38.85112,39.02,4056055
2019-06-05 13:00:00,39.238,38.86,38.8602,5232705
2019-06-05 12:00:00,39.182,38.628,39.17158,8695170
2019-06-05 11:00:00,39.352,38.36972,38.662,14306690
2019-06-05 10:00:00,40.25564,38.652,39.012,17541830
2019-06-05 09:00:00,39.74,39.274,39.554,818855
2019-06-05 08:00:00,39.7,39.44,39.624,364290
2019-06-05 07:00:00,39.54,39.398,39.5,55780
2019-06-05 06:00:00,39.388,39.18,39.282,42070
2019-06-05 05:00:00,39.36,39.04,39.334,53005
2019-06-04 20:00:00,38.9,38.83,38.842,30765
2019-06-04 19:00:00,38.958,38.856,38.856,37685
2019-06-04 18:00:00,38.96,38.852,38.92,115750
2019-06-04 17:00:00,38.88,36.95,38.85528,541890
2019-06-04 16:00:00,38.796,38.432,38.782,10451230
2019-06-04 15:00:00,38.542,38.124,38.45764,5135840
2019-06-04 14:00:00,38.528,38.00864,38.514,6928385
2019-06-04 13:00:00,38.36,37.706,38.05,9723770
2019-06-04 12:00:00,37.94,37.15602,37.75,8969080
2019-06-04 11:00:00,37.4,36.912,37.316,10561905
2019-06-04 10:00:00,37.16,35.922,36.976,14705035
2019-06-04 09:00:00,36.38798,36.05,36.326,328505
2019-06-04 08:00:00,36.334,36.032,36.13,125725
2019-06-04 07:00:00,36.294,36.024,36.11,59650
2019-06-04 06:00:00,36.454,36.126,36.296,57185
2019-06-04 05:00:00,36.434,35.98,36.434,94060
2019-06-03 20:00:00,35.89,35.744,35.89,40830
2019-06-03 19:00:00,36.0,35.83,35.83,16100
2019-06-03 18:00:00,36.09,35.87,35.87,128120
2019-06-03 17:00:00,36.43,35.75,35.89,817455
2019-06-03 16:00:00,35.82902,35.416,35.802,9258480
2019-06-03 15:00:00,36.11,35.39838,35.51108,6712585
2019-06-03 14:00:00,36.098,35.554,35.892,8230365
2019-06-03 13:00:00,36.419,35.65,35.7375,10860570
2019-06-03 12:00:00,36.79,36.32,36.37052,6682270
2019-06-03 11:00:00,36.786,36.1101,36.77794,12080030
2019-06-03 10:00:00,37.336,36.262,36.29286,9030485
2019-06-03 09:00:00,37.158,36.85036,37.15,309860
2019-06-03 08:00:00,37.0,36.866,36.958,55755
2019-06-03 07:00:00,36.976,36.79,36.908,13640
2019-06-03 06:00:00,36.8,36.76,36.798,20695
2019-06-03 05:00:00,36.936,36.628,36.76,101635
2019-05-31 20:00:00,37.188,37.14,37.18798,23525
2019-05-31 19:00:00,37.194,37.12,37.176,16090
2019-05-31 18:00:00,37.18,37.0,37.176,56465
2019-05-31 17:00:00,37.26298,36.954,37.024,888000
2019-05-31 16:00:00,37.098,36.874,37.096,9042140
2019-05-31 15:00:00,37.316,36.978,37.08,6364290
2019-05-31 14:00:00,37.458,37.236,37.2842,3927860
2019-05-31 13:00:00,37.58,37.222,37.27,3746560
2019-05-31 12:00:00,37.98408,37.42,37.546,7212440
2019-05-31 11:00:00,37.9117,37.022,37.908,9914150
2019-05-31 10:00:00,37.42,36.82,37.1872,8405740
2019-05-31 09:00:00,37.13,36.7,37.02,409070
2019-05-31 08:00:00,37.05,36.73,36.798,396435
2019-05-31 07:00:00,37.112,36.6,36.786,180435
2019-05-31 06:00:00,37.4,37.054,37.054,59600
2019-05-31 05:00:00,37.36,36.848,37.13,83035
2019-05-30 20:00:00,37.708,37.422,37.452,83500
2019-05-30 19:00:00,37.718,37.61,37.644,41400
2019-05-30 18:00:00,37.688,37.604,37.688,23180
2019-05-30 17:00:00,37.69,37.636,37.66,279125
2019-05-30 16:00:00,37.7282,37.476,37.636,5885100
2019-05-30 15:00:00,37.834,37.42,37.656,4031435
2019-05-30 14:00:00,38.02,37.698,37.752,2870555
2019-05-30 13:00:00,38.05,37.674,37.978,3760485
2019-05-30 12:00:00,37.892,37.414,37.846,4537325
2019-05-30 11:00:00,38.012,37.404,37.57496,8818505
2019-05-30 10:00:00,38.451,37.71,38.0057,7520740
2019-05-30 09:00:00,38.08958,37.68,37.88,288540
2019-05-30 08:00:00,38.08,37.7,37.8,100530
2019-05-30 07:00:00,37.9,37.66,37.68,40815
2019-05-30 06:00:00,37.778,37.6,37.778,25540
2019-05-30 05:00:00,37.85,37.602,37.646,51695
2019-05-29 20:00:00,38.1,38.032,38.032,43515
2019-05-29 19:00:00,38.1,38.0,38.1,15215
2019-05-29 18:00:00,38.1,37.88,38.00146,45680
2019-05-29 17:00:00,37.992,37.84,37.98,942960
2019-05-29 16:00:00,38.31,37.556,37.978,13352035
2019-05-29 15:00:00,37.798,37.482,37.672,3198920
2019-05-29 14:00:00,37.942,37.51048,37.75406,3977260
2019-05-29 13:00:00,37.72,37.312,37.5428,5807865
2019-05-29 12:00:00,37.96936,37.162,37.334,7814445
2019-05-29 11:00:00,38.478,37.88,37.936,9828335
2019-05-29 10:00:00,38.186,37.00802,37.936,13031535
2019-05-29 09:00:00,37.5,37.162,37.25,320730
2019-05-29 08:00:00,37.51,37.24,37.342,197435
2019-05-29 07:00:00,37.402,37.208,37.4,164620
2019-05-29 06:00:00,37.53,37.202,37.258,44715
2019-05-29 05:00:00,37.822,37.47,37.548,59495
2019-05-28 20:00:00,37.898,37.62,37.898,49330
2019-05-28 19:00:00,37.74,37.602,37.686,69560
2019-05-28 18:00:00,37.794,37.72,37.758,15015
2019-05-28 17:00:00,37.82,37.74,37.8,291455
2019-05-28 16:00:00,37.938,37.57,37.744,7708860
2019-05-28 15:00:00,38.1994,37.87,37.886,3729670
2019-05-28 14:00:00,38.282,37.9832,38.19054,5401865
2019-05-28 13:00:00,38.184,37.83,37.984,3888340
2019-05-28 12:00:00,38.372,37.808,38.174,7162335
2019-05-28 11:00:00,38.434,37.604,37.98766,11973280
2019-05-28 10:00:00,39.0,38.08,38.3325,9768535
2019-05-28 09:00:00,38.508,38.002,38.3,360715
2019-05-28 08:00:00,38.446,38.024,38.4,124220
2019-05-28 07:00:00,38.098,38.0,38.0,15220
2019-05-28 06:00:00,38.224,37.99,38.1,54545
2019-05-28 05:00:00,38.4,38.238,38.244,39380
2019-07-26 20:00:00,45.486,45.41,45.422,13905
2019-07-26 19:00:00,45.48,45.41,45.41,20285
2019-07-26 18:00:00,45.49,45.45,45.45,19165
2019-07-26 17:00:00,45.624,45.13038,45.494,293725
2019-07-26 16:00:00,46.052,45.5947,45.6,7281455
2019-07-26 15:00:00,45.896,45.2864,45.8023,5693590
2019-07-26 14:00:00,45.38,45.052,45.292,4087195
2019-07-26 13:00:00,45.19,44.942,45.072,3456560
2019-07-26 12:00:00,45.17,44.71602,45.133,5475200
2019-07-26 11:00:00,44.946,44.46,44.908,9414245
2019-07-26 10:00:00,45.4898,44.45,44.692,13610285
2019-07-26 09:00:00,45.74,45.302,45.302,210515
2019-07-26 08:00:00,45.724,45.51,45.706,71695
2019-07-26 07:00:00,45.8,45.712,45.712,15880
2019-07-26 06:00:00,45.826,45.76,45.806,16515
2019-07-26 05:00:00,45.95,45.718,45.93,7720
2019-07-25 20:00:00,45.58,45.5,45.508,37800
2019-07-25 19:00:00,45.598,45.516,45.58,18450
2019-07-25 18:00:00,45.6,45.5,45.6,58045
2019-07-25 17:00:00,45.85476,45.342,45.5,1724935
2019-07-25 16:00:00,46.046,45.656,45.76204,10523895
2019-07-25 15:00:00,45.796,45.48002,45.6792,7289040
2019-07-25 14:00:00,45.74,45.41606,45.644,7164260
2019-07-25 13:00:00,45.7,45.32,45.573,8420395
2019-07-25 12:00:00,46.176,45.346,45.42892,11422790
2019-07-25 11:00:00,46.398,45.274,46.134,24696625
2019-07-25 10:00:00,47.118,45.11002,45.752,35663320
2019-07-25 09:00:00,47.3,46.496,47.0,2025280
2019-07-25 08:00:00,46.86,46.316,46.656,1812285
2019-07-25 07:00:00,47.1,46.4,46.47,286260
2019-07-25 06:00:00,47.4,47.082,47.082,81965
2019-07-25 05:00:00,47.266,46.71,47.266,162520
2019-07-24 20:00:00,47.5,47.02,47.14,1195445
2019-07-24 19:00:00,48.2,46.744,47.02,2371630
2019-07-24 18:00:00,48.298,46.6,47.9,6097240
2019-07-24 17:00:00,53.64,46.812,47.2,7484575
2019-07-24 16:00:00,53.214,52.62,53.00576,11057465
2019-07-24 15:00:00,52.6838,52.326,52.6838,4737450
2019-07-24 14:00:00,52.58,52.25,52.349,3162935
2019-07-24 13:00:00,52.63,52.074,52.492,5283495
2019-07-24 12:00:00,52.2,51.95,52.10422,4106350
2019-07-24 11:00:00,52.06998,51.63202,52.0044,4389545
2019-07-24 10:00:00,52.148,51.666,51.806,4649220
2019-07-24 09:00:00,51.9,51.734,51.734,89420
2019-07-24 08:00:00,51.898,51.738,51.738,49485
2019-07-24 07:00:00,51.844,51.8,51.844,14295
2019-07-24 06:00:00,51.8,51.76,51.8,15275
2019-07-24 05:00:00,51.95,51.7,51.75,17135
2019-07-23 20:00:00,51.998,51.938,51.938,38175
2019-07-23 19:00:00,51.998,51.934,51.97,38010
2019-07-23 18:00:00,52.024,51.906,51.93,32545
2019-07-23 17:00:00,52.034,51.9,51.988,123560
2019-07-23 16:00:00,52.096,51.902,52.02,4722940
2019-07-23 15:00:00,52.018,51.74,51.994,3355730
2019-07-23 14:00:00,51.77,51.526,51.748,2066415
2019-07-23 13:00:00,51.58014,51.4,51.546,3699210
2019-07-23 12:00:00,51.65398,51.36,51.436,2230890
2019-07-23 11:00:00,51.656,51.16,51.58,3828950
2019-07-23 10:00:00,51.49598,50.9,51.226,4494610
2019-07-23 09:00:00,51.358,51.18,51.358,67405
2019-07-23 08:00:00,51.306,51.2,51.2,13170
2019-07-23 07:00:00,51.44,51.198,51.2,9025
2019-07-23 06:00:00,51.574,51.574,51.574,500
2019-07-23 05:00:00,51.584,51.3,51.486,6255
2019-07-22 20:00:00,51.236,51.18,51.2,12465
2019-07-22 19:00:00,51.3,51.2,51.2,3900
2019-07-22 18:00:00,51.252,51.09936,51.252,10320
2019-07-22 17:00:00,51.14,51.1,51.1,80890
2019-07-22 16:00:00,51.32,50.974,51.13,4430055
2019-07-22 15:00:00,51.16,50.83822,51.092,3634665
2019-07-22 14:00:00,51.402,51.068,51.074,2774595
2019-07-22 13:00:00,51.586,51.32,51.4,2649750
2019-07-22 12:00:00,51.668,51.27,51.5678,4117720
2019-07-22 11:00:00,52.288,51.444,51.5424,7491775
2019-07-22 10:00:00,52.431,51.6,52.27564,7837120
2019-07-22 09:00:00,52.35998,51.678,51.724,258100
2019-07-22 08:00:00,52.44,51.6,51.75,466265
2019-07-22 07:00:00,51.94,51.8,51.94,8495
2019-07-22 05:00:00,51.95,51.6,51.95,7020
2019-07-19 20:00:00,51.574,51.55,51.574,27880
2019-07-19 19:00:00,51.622,51.51,51.51,15810
2019-07-19 18:00:00,51.6,51.47,51.6,57350
2019-07-19 17:00:00,51.646,51.55,51.56,158385
2019-07-19 16:00:00,51.93,51.5648,51.61578,6621130
2019-07-19 15:00:00,51.992,51.746,51.93,3986110
2019-07-19 14:00:00,51.84,51.548,51.782,4596625
2019-07-19 13:00:00,51.594,51.2,51.58416,4154035
2019-07-19 12:00:00,51.413,51.2,51.24152,4086460
2019-07-19 11:00:00,51.394,51.1,51.36174,4897310
2019-07-19 10:00:00,51.448,50.924,51.1409,5607715
2019-07-19 09:00:00,51.076,50.956,50.998,167205
2019-07-19 08:00:00,51.056,51.0,51.03,59020
2019-07-19 07:00:00,51.052,51.02,51.02,13680
2019-07-19 06:00:00,51.138,51.08,51.08,13000
2019-07-19 05:00:00,51.16,50.992,51.114,10280
2019-07-18 20:00:00,50.9,50.77,50.9,8875
2019-07-18 19:00:00,50.9,50.77,50.77,32540
2019-07-18 18:00:00,50.79,50.75,50.78,2995
2019-07-18 17:00:00,50.79,50.668,50.778,415535
2019-07-18 16:00:00,51.0,50.654,50.718,3614315
2019-07-18 15:00:00,50.966,50.824,50.92,1988770
2019-07-18 14:00:00,51.09176,50.802,50.84798,2334355
2019-07-18 13:00:00,50.972,50.632,50.886,2821370
2019-07-18 12:00:00,50.836,50.482,50.644,3284895
2019-07-18 11:00:00,50.85,50.377,50.618,4463535
2019-07-18 10:00:00,51.15,50.49,50.792,4261145
2019-07-18 09:00:00,51.09998,50.964,51.05,102720
2019-07-18 08:00:00,51.062,50.998,51.01,21570
2019-07-18 07:00:00,50.964,50.862,50.964,7015
2019-07-18 06:00:00,50.86,50.828,50.86,1915
2019-07-18 05:00:00,50.916,50.8,50.828,4825
2019-07-17 20:00:00,50.884,50.84,50.88,25955
2019-07-17 19:00:00,50.884,50.726,50.84,31745
2019-07-17 18:00:00,50.972,50.672,50.87,128290
2019-07-17 17:00:00,51.01,50.8,50.8,272225
2019-07-17 16:00:00,51.352,50.96,50.966,5705355
2019-07-17 15:00:00,51.6,51.334,51.36,3388625
2019-07-17 14:00:00,51.516,51.194,51.37,4529215
2019-07-17 13:00:00,51.579,51.202,51.274,6189520
2019-07-17 12:00:00,51.42,51.042,51.2863,4519535
2019-07-17 11:00:00,51.662,50.82,51.07398,10902700
2019-07-17 10:00:00,51.62,50.67,51.354,11373660
2019-07-17 09:00:00,51.348,50.83,51.152,559665
2019-07-17 08:00:00,51.18,50.85,51.156,189660
2019-07-17 07:00:00,51.0,50.84,50.996,16660
2019-07-17 06:00:00,51.074,50.8,51.074,23020
2019-07-17 05:00:00,50.86,50.476,50.76,25820
2019-07-16 20:00:00,50.358,50.31602,50.35,27980
2019-07-16 19:00:00,50.388,50.302,50.324,7135
2019-07-16 18:00:00,50.4,50.3,50.3,18940
2019-07-16 17:00:00,50.476,50.34002,50.4,85360
2019-07-16 16:00:00,50.55,50.318,50.48,4412760
2019-07-16 15:00:00,50.502,50.25,50.354,3719160
